                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.80408,                 1.0484,                 1.2519,                 1.2468,                0.77129,                0.52339,                0.56405,                0.33328,                0.75526,                0.48088,                0.52607,                0.36482,                 1.1744,                 1.4297,                 1.8478,                 1.4958,             0.00052806,             0.00052806,             0.00052806
                    108,                0.89332,                  1.082,                 1.4158,                  1.293,                0.77129,                0.52339,                0.56405,                0.33328,                0.75526,                0.48088,                0.52607,                0.36482,                 1.1744,                 1.4297,                 1.8478,                 1.4958,             0.00052256,             0.00052256,             0.00052256
                    109,                0.77324,                0.93348,                 1.2644,                 1.2225,                0.82251,                0.48625,                0.49494,                0.29966,                0.77691,                0.46995,                0.54017,                0.35806,                 1.1656,                 1.3418,                 1.8631,                 1.4445,             0.00051706,             0.00051706,             0.00051706
                    110,                0.74636,                 1.0511,                 1.2006,                 1.1937,                0.82251,                0.48625,                0.49494,                0.29966,                0.77691,                0.46995,                0.54017,                0.35806,                 1.1656,                 1.3418,                 1.8631,                 1.4445,             0.00051156,             0.00051156,             0.00051156
                    111,                0.84352,                  1.176,                  1.275,                 1.2326,                0.49734,                0.41922,                0.47427,                0.29569,                0.55142,                0.45956,                0.57389,                0.33587,                 1.0919,                 1.2764,                 1.8997,                 1.3837,             0.00050606,             0.00050606,             0.00050606
                    112,                0.75362,                 1.2068,                 1.2053,                 1.1584,                0.49734,                0.41922,                0.47427,                0.29569,                0.55142,                0.45956,                0.57389,                0.33587,                 1.0919,                 1.2764,                 1.8997,                 1.3837,             0.00050056,             0.00050056,             0.00050056
                    113,                0.74813,                 1.0143,                 1.2286,                 1.1663,                0.48259,                0.48088,                0.57498,                0.29967,                0.50793,                0.56213,                0.61028,                0.35048,                 1.1139,                 1.2699,                 1.8416,                  1.383,             0.00049506,             0.00049506,             0.00049506
                    114,                0.73017,                0.83965,                 1.1165,                 1.1845,                0.48259,                0.48088,                0.57498,                0.29967,                0.50793,                0.56213,                0.61028,                0.35048,                 1.1139,                 1.2699,                 1.8416,                  1.383,             0.00048956,             0.00048956,             0.00048956
                    115,                0.75831,                0.92444,                 1.1614,                 1.1817,                0.48259,                0.48088,                0.57498,                0.29967,                0.50793,                0.56213,                0.61028,                0.35048,                 1.1139,                 1.2699,                 1.8416,                  1.383,             0.00048406,             0.00048406,             0.00048406
                    116,                 0.8047,                 1.0816,                 1.2705,                 1.2463,                0.62879,                0.41129,                0.54826,                0.30212,                0.60013,                0.42681,                0.57151,                0.35148,                   1.14,                 1.4558,                 1.8257,                 1.3866,             0.00047856,             0.00047856,             0.00047856
                    117,                0.85283,                 1.1493,                 1.2774,                 1.2361,                0.62879,                0.41129,                0.54826,                0.30212,                0.60013,                0.42681,                0.57151,                0.35148,                   1.14,                 1.4558,                 1.8257,                 1.3866,             0.00047306,             0.00047306,             0.00047306
                    118,                0.72728,                 1.1981,                 1.1655,                 1.1645,                0.79498,                0.45265,                0.54378,                 0.2967,                0.80346,                0.46213,                0.55702,                0.35181,                  1.145,                  1.569,                 1.7913,                 1.4034,             0.00046756,             0.00046756,             0.00046756
                    119,                0.75022,                 1.1728,                 1.1333,                 1.1768,                0.79498,                0.45265,                0.54378,                 0.2967,                0.80346,                0.46213,                0.55702,                0.35181,                  1.145,                  1.569,                 1.7913,                 1.4034,             0.00046206,             0.00046206,             0.00046206
                    120,                0.74449,                 1.0485,                 1.1674,                 1.2233,                0.81352,                0.45837,                 0.5735,                0.33968,                0.41689,                0.81767,                0.60335,                0.37775,                 1.1622,                 1.6202,                 1.7905,                 1.4372,             0.00045657,             0.00045657,             0.00045657
                    121,                0.68062,                 1.0023,                 1.1498,                 1.1559,                0.81352,                0.45837,                 0.5735,                0.33968,                0.41689,                0.81767,                0.60335,                0.37775,                 1.1622,                 1.6202,                 1.7905,                 1.4372,             0.00045107,             0.00045107,             0.00045107
                    122,                0.79571,                 1.1035,                 1.2547,                 1.2392,                0.43973,                0.88934,                0.71672,                 0.3574,                0.53016,                0.90404,                0.79839,                0.46946,                 1.1805,                 1.6698,                 1.8046,                 1.4342,             0.00044557,             0.00044557,             0.00044557
                    123,                0.72337,                0.89967,                 1.1142,                 1.1954,                0.43973,                0.88934,                0.71672,                 0.3574,                0.53016,                0.90404,                0.79839,                0.46946,                 1.1805,                 1.6698,                 1.8046,                 1.4342,             0.00044007,             0.00044007,             0.00044007
                    124,                0.76345,                0.94023,                 1.2185,                 1.2028,                0.43973,                0.88934,                0.71672,                 0.3574,                0.53016,                0.90404,                0.79839,                0.46946,                 1.1805,                 1.6698,                 1.8046,                 1.4342,             0.00043457,             0.00043457,             0.00043457
                    125,                0.77041,                0.87986,                 1.2441,                 1.2139,                0.60874,                0.77463,                0.73707,                0.36254,                0.61694,                0.78934,                0.76448,                0.45667,                  1.163,                 1.6149,                 1.8107,                 1.4227,             0.00042907,             0.00042907,             0.00042907
                    126,                0.72594,                0.90716,                 1.1769,                 1.1762,                0.60874,                0.77463,                0.73707,                0.36254,                0.61694,                0.78934,                0.76448,                0.45667,                  1.163,                 1.6149,                 1.8107,                 1.4227,             0.00042357,             0.00042357,             0.00042357
                    127,                0.85923,                 1.0092,                 1.3515,                 1.2903,                0.62169,                0.75809,                0.74421,                0.36864,                0.62169,                0.75809,                0.75623,                0.46865,                 1.1425,                 1.6629,                 1.7737,                 1.3982,             0.00041807,             0.00041807,             0.00041807
                    128,                0.71786,                 1.0581,                 1.2144,                 1.1598,                0.62169,                0.75809,                0.74421,                0.36864,                0.62169,                0.75809,                0.75623,                0.46865,                 1.1425,                 1.6629,                 1.7737,                 1.3982,             0.00041257,             0.00041257,             0.00041257
                    129,                0.75371,                0.94451,                 1.1859,                 1.2229,                0.69046,                0.78808,                0.75241,                0.36444,                0.65297,                0.75809,                0.73171,                0.45236,                 1.1425,                 1.6765,                 1.7504,                  1.415,             0.00040707,             0.00040707,             0.00040707
                    130,                0.72478,                0.96882,                 1.1959,                 1.1775,                0.69046,                0.78808,                0.75241,                0.36444,                0.65297,                0.75809,                0.73171,                0.45236,                 1.1425,                 1.6765,                 1.7504,                  1.415,             0.00040157,             0.00040157,             0.00040157
                    131,                0.76844,                 1.1103,                 1.2336,                 1.2458,                0.69046,                0.78808,                0.75241,                0.36444,                0.65297,                0.75809,                0.73171,                0.45236,                 1.1425,                 1.6765,                 1.7504,                  1.415,             0.00039607,             0.00039607,             0.00039607
                    132,                0.78355,                 1.1005,                 1.2226,                 1.2522,                0.63852,                0.75354,                 0.7185,                 0.3837,                0.58944,                 0.6771,                 0.6797,                0.45397,                 1.1014,                 1.6264,                 1.7859,                  1.408,             0.00039057,             0.00039057,             0.00039057
                    133,                0.73201,                0.96504,                 1.2007,                 1.1884,                0.63852,                0.75354,                 0.7185,                 0.3837,                0.58944,                 0.6771,                 0.6797,                0.45397,                 1.1014,                 1.6264,                 1.7859,                  1.408,             0.00038507,             0.00038507,             0.00038507
                    134,                0.81682,                 1.4058,                 1.3062,                 1.2673,                0.64953,                0.73264,                0.73577,                0.37384,                0.61572,                0.63088,                0.67986,                0.46517,                 1.1261,                 1.6269,                 1.7665,                 1.4176,             0.00037957,             0.00037957,             0.00037957
                    135,                0.81888,                 1.2143,                 1.3167,                 1.2562,                0.64953,                0.73264,                0.73577,                0.37384,                0.61572,                0.63088,                0.67986,                0.46517,                 1.1261,                 1.6269,                 1.7665,                 1.4176,             0.00037407,             0.00037407,             0.00037407
                    136,                0.75428,                0.77222,                 1.0837,                 1.1744,                0.65647,                0.67261,                0.74685,                0.37977,                0.55108,                0.68088,                0.68967,                0.45296,                 1.1022,                 1.8235,                  1.749,                 1.4227,             0.00036857,             0.00036857,             0.00036857
                    137,                0.72591,                 1.0438,                 1.1652,                 1.1866,                0.65647,                0.67261,                0.74685,                0.37977,                0.55108,                0.68088,                0.68967,                0.45296,                 1.1022,                 1.8235,                  1.749,                 1.4227,             0.00036307,             0.00036307,             0.00036307
                    138,                0.70066,                 0.9795,                 1.1267,                 1.1375,                0.68416,                0.72761,                0.77355,                0.42836,                0.64225,                0.70008,                0.70527,                0.47108,                 1.0948,                 1.8236,                  1.723,                 1.4039,             0.00035758,             0.00035758,             0.00035758
                    139,                0.68167,                0.87323,                  1.048,                 1.1258,                0.68416,                0.72761,                0.77355,                0.42836,                0.64225,                0.70008,                0.70527,                0.47108,                 1.0948,                 1.8236,                  1.723,                 1.4039,             0.00035208,             0.00035208,             0.00035208
                    140,                0.72526,                0.90798,                 1.1413,                 1.1912,                0.68416,                0.72761,                0.77355,                0.42836,                0.64225,                0.70008,                0.70527,                0.47108,                 1.0948,                 1.8236,                  1.723,                 1.4039,             0.00034658,             0.00034658,             0.00034658
                    141,                0.68537,                0.78389,                 1.1892,                 1.1522,                0.84808,                0.70168,                0.78449,                0.42609,                0.75328,                0.65674,                0.71264,                0.48037,                 1.0593,                 1.7929,                 1.7065,                  1.383,             0.00034108,             0.00034108,             0.00034108
                    142,                0.72496,                 1.0224,                 1.1618,                 1.2157,                0.84808,                0.70168,                0.78449,                0.42609,                0.75328,                0.65674,                0.71264,                0.48037,                 1.0593,                 1.7929,                 1.7065,                  1.383,             0.00033558,             0.00033558,             0.00033558
                    143,                0.71287,                0.97696,                 1.0977,                 1.1467,                 0.7792,                0.68721,                 0.7671,                0.43143,                0.72534,                0.65191,                0.70918,                0.50887,                 1.0058,                 1.5993,                 1.6628,                 1.3614,             0.00033008,             0.00033008,             0.00033008
                    144,                0.82136,                0.90147,                  1.284,                 1.2741,                 0.7792,                0.68721,                 0.7671,                0.43143,                0.72534,                0.65191,                0.70918,                0.50887,                 1.0058,                 1.5993,                 1.6628,                 1.3614,             0.00032458,             0.00032458,             0.00032458
                    145,                0.71644,                 1.0972,                 1.1394,                  1.223,                0.76865,                0.66618,                0.77485,                0.45195,                0.69251,                0.63088,                0.71449,                0.52531,                 1.0064,                 1.4826,                  1.647,                 1.3663,             0.00031908,             0.00031908,             0.00031908
                    146,                0.69258,                 0.9356,                 1.0981,                 1.2136,                0.76865,                0.66618,                0.77485,                0.45195,                0.69251,                0.63088,                0.71449,                0.52531,                 1.0064,                 1.4826,                  1.647,                 1.3663,             0.00031358,             0.00031358,             0.00031358
                    147,                0.75762,                0.88277,                 1.1617,                  1.195,                0.76865,                0.66618,                0.77485,                0.45195,                0.69251,                0.63088,                0.71449,                0.52531,                 1.0064,                 1.4826,                  1.647,                 1.3663,             0.00030808,             0.00030808,             0.00030808
                    148,                 0.6994,                0.80397,                 1.0905,                 1.1798,                0.60657,                0.73089,                0.77651,                0.48015,                 0.5249,                0.65197,                 0.7031,                0.53922,                 0.9967,                 1.4581,                 1.6521,                 1.3544,             0.00030258,             0.00030258,             0.00030258
                    149,                0.68896,                 0.9678,                 1.0468,                 1.1235,                0.60657,                0.73089,                0.77651,                0.48015,                 0.5249,                0.65197,                 0.7031,                0.53922,                 0.9967,                 1.4581,                 1.6521,                 1.3544,             0.00029708,             0.00029708,             0.00029708
                    150,                0.69373,                0.93037,                 1.1282,                 1.1425,                0.57613,                0.71618,                0.77102,                0.47013,                0.53491,                0.67608,                0.71392,                0.52678,                0.99807,                 1.4574,                 1.6715,                 1.3682,             0.00029158,             0.00029158,             0.00029158
                    151,                0.67229,                0.87883,                 1.0688,                 1.1674,                0.57613,                0.71618,                0.77102,                0.47013,                0.53491,                0.67608,                0.71392,                0.52678,                0.99807,                 1.4574,                 1.6715,                 1.3682,             0.00028608,             0.00028608,             0.00028608
                    152,                0.66034,                0.92581,                 1.0627,                 1.1498,                0.52673,                0.72127,                0.76346,                0.45984,                0.47413,                0.67013,                0.70324,                0.55119,                0.99953,                 1.4932,                  1.689,                 1.3687,             0.00028058,             0.00028058,             0.00028058
                    153,                 0.6613,                0.75862,                 1.0122,                 1.1579,                0.52673,                0.72127,                0.76346,                0.45984,                0.47413,                0.67013,                0.70324,                0.55119,                0.99953,                 1.4932,                  1.689,                 1.3687,             0.00027508,             0.00027508,             0.00027508
                    154,                0.66717,                0.98572,                 1.0489,                 1.1394,                0.49569,                0.71618,                0.62791,                0.40379,                0.48413,                0.70913,                0.58187,                0.44094,                  1.016,                   1.46,                 1.7006,                 1.3803,             0.00026958,             0.00026958,             0.00026958
                    155,                0.65426,                0.77185,                 1.0794,                 1.1239,                0.49569,                0.71618,                0.62791,                0.40379,                0.48413,                0.70913,                0.58187,                0.44094,                  1.016,                   1.46,                 1.7006,                 1.3803,             0.00026408,             0.00026408,             0.00026408
                    156,                0.72488,                 0.9029,                   1.12,                 1.1998,                0.49569,                0.71618,                0.62791,                0.40379,                0.48413,                0.70913,                0.58187,                0.44094,                  1.016,                   1.46,                 1.7006,                 1.3803,             0.00025859,             0.00025859,             0.00025859
                    157,                0.63407,                0.85585,                 1.0813,                 1.1429,                0.47749,                0.69387,                0.62572,                0.39328,                0.47961,                0.71213,                0.57933,                0.42911,                 1.0497,                 1.4981,                 1.7188,                 1.3991,             0.00025309,             0.00025309,             0.00025309
                    158,                0.66337,                 0.9506,                 1.0346,                 1.1301,                0.47749,                0.69387,                0.62572,                0.39328,                0.47961,                0.71213,                0.57933,                0.42911,                 1.0497,                 1.4981,                 1.7188,                 1.3991,             0.00024759,             0.00024759,             0.00024759
                    159,                 0.6998,                 0.9061,                 1.0823,                 1.1555,                0.37735,                0.82279,                0.57881,                0.36002,                0.32796,                 0.8112,                0.54608,                0.40018,                 1.0786,                 1.5234,                  1.726,                 1.4042,             0.00024209,             0.00024209,             0.00024209
                    160,                0.74812,                  0.768,                 1.0675,                 1.1757,                0.37735,                0.82279,                0.57881,                0.36002,                0.32796,                 0.8112,                0.54608,                0.40018,                 1.0786,                 1.5234,                  1.726,                 1.4042,             0.00023659,             0.00023659,             0.00023659
                    161,                0.64963,                0.72158,                  1.077,                 1.1445,                0.43992,                0.71455,                0.62622,                0.36784,                0.44017,                0.68039,                0.60882,                0.43918,                 1.0837,                 1.4739,                 1.7308,                 1.4086,             0.00023109,             0.00023109,             0.00023109
                    162,                0.62723,                0.86747,                 1.0187,                 1.1223,                0.43992,                0.71455,                0.62622,                0.36784,                0.44017,                0.68039,                0.60882,                0.43918,                 1.0837,                 1.4739,                 1.7308,                 1.4086,             0.00022559,             0.00022559,             0.00022559
                    163,                0.71058,                0.78692,                  1.054,                 1.1504,                0.43992,                0.71455,                0.62622,                0.36784,                0.44017,                0.68039,                0.60882,                0.43918,                 1.0837,                 1.4739,                 1.7308,                 1.4086,             0.00022009,             0.00022009,             0.00022009
                    164,                 0.6365,                0.87431,                  1.001,                 1.0885,                0.48726,                0.79559,                0.64486,                0.35399,                0.47861,                0.77684,                0.61336,                0.42905,                 1.1108,                 1.5066,                 1.7176,                  1.433,             0.00021459,             0.00021459,             0.00021459
                    165,                0.74661,                 1.0271,                 1.1192,                 1.1999,                0.48726,                0.79559,                0.64486,                0.35399,                0.47861,                0.77684,                0.61336,                0.42905,                 1.1108,                 1.5066,                 1.7176,                  1.433,             0.00020909,             0.00020909,             0.00020909
                    166,                0.69673,                0.88186,                 1.0807,                 1.1576,                0.55235,                0.76111,                0.75699,                0.40603,                0.53108,                0.74236,                 0.7308,                0.53298,                 1.1163,                  1.423,                 1.7338,                 1.4247,             0.00020359,             0.00020359,             0.00020359
                    167,                0.70212,                0.77198,                 1.1034,                 1.1777,                0.55235,                0.76111,                0.75699,                0.40603,                0.53108,                0.74236,                 0.7308,                0.53298,                 1.1163,                  1.423,                 1.7338,                 1.4247,             0.00019809,             0.00019809,             0.00019809
                    168,                0.75595,                 1.0474,                 1.1082,                 1.2232,                0.52845,                0.80918,                0.75883,                0.41143,                0.52405,                0.80513,                0.73532,                0.52277,                 1.1165,                 1.3829,                 1.7317,                 1.4167,             0.00019259,             0.00019259,             0.00019259
                    169,                0.64044,                 0.7389,                 1.0063,                  1.122,                0.52845,                0.80918,                0.75883,                0.41143,                0.52405,                0.80513,                0.73532,                0.52277,                 1.1165,                 1.3829,                 1.7317,                 1.4167,             0.00018709,             0.00018709,             0.00018709
                    170,                0.67302,                0.85902,                 1.0304,                 1.1186,                0.47084,                0.83742,                0.73159,                 0.4186,                0.47248,                0.82279,                0.71923,                0.54517,                 1.0873,                 1.3515,                 1.6829,                 1.4034,             0.00018159,             0.00018159,             0.00018159
                    171,                0.66809,                0.85036,                 1.0246,                 1.1201,                0.47084,                0.83742,                0.73159,                 0.4186,                0.47248,                0.82279,                0.71923,                0.54517,                 1.0873,                 1.3515,                 1.6829,                 1.4034,             0.00017609,             0.00017609,             0.00017609
                    172,                0.65427,                0.81082,                 1.0109,                  1.155,                0.47084,                0.83742,                0.73159,                 0.4186,                0.47248,                0.82279,                0.71923,                0.54517,                 1.0873,                 1.3515,                 1.6829,                 1.4034,             0.00017059,             0.00017059,             0.00017059
                    173,                0.74325,                0.89323,                 1.1251,                 1.2474,                0.45054,                0.84154,                0.74716,                0.42629,                 0.4307,                0.82279,                0.73832,                0.53298,                 1.0611,                  1.366,                  1.661,                 1.3826,             0.00016509,             0.00016509,             0.00016509
                    174,                0.63072,                0.92104,                 1.0044,                 1.1317,                0.45054,                0.84154,                0.74716,                0.42629,                 0.4307,                0.82279,                0.73832,                0.53298,                 1.0611,                  1.366,                  1.661,                 1.3826,              0.0001596,              0.0001596,              0.0001596
                    175,                0.68041,                0.86615,                 1.0806,                 1.1743,                0.53199,                0.82684,                0.75152,                0.45564,                 0.5423,                0.82279,                0.74638,                0.55991,                 1.0614,                  1.319,                 1.6217,                 1.3749,              0.0001541,              0.0001541,              0.0001541
                    176,                0.64976,                0.95146,                 1.0283,                  1.163,                0.53199,                0.82684,                0.75152,                0.45564,                 0.5423,                0.82279,                0.74638,                0.55991,                 1.0614,                  1.319,                 1.6217,                 1.3749,              0.0001486,              0.0001486,              0.0001486
                    177,                0.69556,                 1.1747,                 1.1181,                 1.2177,                0.56832,                0.83908,                0.74603,                0.45131,                0.55569,                0.80379,                0.74623,                0.53587,                 1.0285,                 1.3094,                 1.6071,                 1.3334,              0.0001431,              0.0001431,              0.0001431
                    178,                0.65329,                0.82458,                0.98463,                 1.1774,                0.56832,                0.83908,                0.74603,                0.45131,                0.55569,                0.80379,                0.74623,                0.53587,                 1.0285,                 1.3094,                 1.6071,                 1.3334,              0.0001376,              0.0001376,              0.0001376
                    179,                0.71911,                0.95286,                 1.1633,                 1.2165,                0.56832,                0.83908,                0.74603,                0.45131,                0.55569,                0.80379,                0.74623,                0.53587,                 1.0285,                 1.3094,                 1.6071,                 1.3334,              0.0001321,              0.0001321,              0.0001321
                    180,                0.57193,                0.68911,                0.96872,                 1.0772,                0.57017,                0.85809,                0.76773,                0.46779,                0.55717,                0.82279,                0.76729,                0.55649,                 1.0244,                 1.3485,                 1.5953,                 1.3274,              0.0001266,              0.0001266,              0.0001266
                    181,                0.69622,                 1.0363,                 1.0461,                 1.1933,                0.57017,                0.85809,                0.76773,                0.46779,                0.55717,                0.82279,                0.76729,                0.55649,                 1.0244,                 1.3485,                 1.5953,                 1.3274,              0.0001211,              0.0001211,              0.0001211
                    182,                0.59057,                0.79788,                0.97514,                  1.091,                  0.591,                0.88162,                0.76848,                0.46587,                 0.5774,                0.84632,                0.78084,                0.56162,                 1.0163,                  1.337,                 1.6093,                  1.323,              0.0001156,              0.0001156,              0.0001156
                    183,                0.63942,                0.75508,                 1.0338,                 1.1094,                  0.591,                0.88162,                0.76848,                0.46587,                 0.5774,                0.84632,                0.78084,                0.56162,                 1.0163,                  1.337,                 1.6093,                  1.323,              0.0001101,              0.0001101,              0.0001101
                    184,                0.60534,                0.78914,                0.93044,                 1.0516,                0.56168,                0.85809,                0.75098,                0.45013,                 0.5455,                0.82279,                0.77487,                0.56022,                 1.0193,                 1.3535,                 1.6344,                 1.3237,              0.0001046,              0.0001046,              0.0001046
                    185,                0.65402,                0.73785,                  1.033,                 1.1803,                0.56168,                0.85809,                0.75098,                0.45013,                 0.5455,                0.82279,                0.77487,                0.56022,                 1.0193,                 1.3535,                 1.6344,                 1.3237,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    186,                0.57222,                0.61312,                  1.009,                 1.0846,                0.56631,                 0.9258,                0.78666,                0.44835,                0.54243,                0.90926,                 0.7769,                0.55564,                0.99067,                   1.26,                 1.6359,                 1.2881,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    187,                0.77294,                0.98261,                 1.1482,                 1.2494,                0.56631,                 0.9258,                0.78666,                0.44835,                0.54243,                0.90926,                 0.7769,                0.55564,                0.99067,                   1.26,                 1.6359,                 1.2881,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    188,                0.63678,                0.74263,                  1.012,                 1.1349,                0.56631,                 0.9258,                0.78666,                0.44835,                0.54243,                0.90926,                 0.7769,                0.55564,                0.99067,                   1.26,                 1.6359,                 1.2881,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    189,                0.60763,                0.72323,                0.94829,                 1.0863,                0.64925,                0.63934,                0.82238,                 0.4947,                0.59986,                 0.5771,                0.77804,                0.55903,                0.97672,                 1.2886,                 1.6487,                 1.2947,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    190,                 0.6618,                0.87651,                   1.02,                 1.1303,                0.64925,                0.63934,                0.82238,                 0.4947,                0.59986,                 0.5771,                0.77804,                0.55903,                0.97672,                 1.2886,                 1.6487,                 1.2947,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    191,                0.77744,                0.80566,                 1.6972,                 1.3256,                0.63874,                0.93898,                0.82398,                0.46347,                0.57683,                0.87279,                0.77586,                0.55475,                 0.9788,                 1.2343,                 1.6334,                  1.291,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    192,                0.66424,                0.64186,                  1.569,                 1.2128,                0.63874,                0.93898,                0.82398,                0.46347,                0.57683,                0.87279,                0.77586,                0.55475,                 0.9788,                 1.2343,                 1.6334,                  1.291,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    193,                0.64149,                0.81691,                 1.6856,                 1.1783,                0.53459,                0.90809,                0.81528,                0.48474,                0.50778,                0.89154,                 0.8014,                0.60153,                0.92771,                 1.1283,                 1.6202,                 1.2381,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    194,                 0.6491,                0.76332,                 1.6164,                 1.2163,                0.53459,                0.90809,                0.81528,                0.48474,                0.50778,                0.89154,                 0.8014,                0.60153,                0.92771,                 1.1283,                 1.6202,                 1.2381,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    195,                0.58373,                0.73546,                  1.633,                 1.1557,                0.53459,                0.90809,                0.81528,                0.48474,                0.50778,                0.89154,                 0.8014,                0.60153,                0.92771,                 1.1283,                 1.6202,                 1.2381,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    196,                0.60923,                0.87893,                 1.6117,                 1.1481,                0.48003,                0.93934,                0.70756,                0.46516,                 0.4837,                0.95404,                0.72223,                0.53478,                0.92785,                0.97375,                 1.6574,                 1.2466,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    197,                0.69883,                0.91594,                 1.7137,                 1.2153,                0.48003,                0.93934,                0.70756,                0.46516,                 0.4837,                0.95404,                0.72223,                0.53478,                0.92785,                0.97375,                 1.6574,                 1.2466,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    198,                0.64329,                0.70817,                 1.6055,                 1.2199,                0.49878,                0.93934,                0.80572,                0.49384,                0.50258,                0.95404,                0.84687,                0.62447,                0.95021,                0.90669,                 1.7589,                 1.2769,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    199,                 0.6213,                0.69574,                 1.4685,                 1.2234,                0.49878,                0.93934,                0.80572,                0.49384,                0.50258,                0.95404,                0.84687,                0.62447,                0.95021,                0.90669,                 1.7589,                 1.2769,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    200,                0.73097,                0.79232,                 1.7601,                 1.3212,                0.47048,                0.93934,                0.80973,                0.49286,                0.47048,                0.93934,                0.82449,                0.61855,                0.94434,                0.92177,                 1.8244,                 1.2824,             1.6609e-05,             1.6609e-05,             1.6609e-05
